College_Country_Name,College_Name,College_Place,College_Fees,College_Top_Course,College_Exam_Score,College_Heading,College_Logo,Upper_Section_Details,College_Rating,College_Summary,Fees_and_Eligibility,Courses_Details
USA,"Fairleigh Dickinson University, Madison","New Jersey, Usa","{'Tuition Fees': '₹29.36L/Yr\xa0($35,226/Yr)', 'Living Fees': '₹10.94L/Yr\xa0($13,130/Yr)'}",M.B.A Pharmaceutical Management,"GRE- 308.0, IELTS- 6.0, PTE- 53.0","Fairleigh Dickinson University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/115061 logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Madison, New Jersey', 'School type': 'University', 'Established Year': 'Estd1958'}",3.8,,"[{'Program Type': 'M.B.A Pharmaceutical Management (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 22.3 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0, GMAT: 480.0'}, {'Program Type': 'M.B.A Finance (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 25 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0, GMAT: 480.0'}, {'Program Type': 'M.S Computer Engineering (1 year)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 23 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0'}, {'Program Type': 'M.S Hospitality Management (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 16.2 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0'}, {'Program Type': 'M.S Cybersecurity and Information Assurance (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 23 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0'}, {'Program Type': 'M.S Electrical Engineering (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 23 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 53.0, GRE: 308.0'}]","[{'Course Name': 'Master of Science [M.S] Hospitality Management Studies', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 16.2 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A] Pharmaceutical Management', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 22.3 L/Yr'}]"
USA,"Southern Arkansas University, Magnolia","Arkansas, Usa","{'Tuition Fees': '₹11.36L/Yr\xa0($13,637/Yr)', 'Living Fees': '₹5.89L/Yr\xa0($7,066/Yr)'}",M.S Computer and Information Sci...,"IELTS- 6.0, PTE- 51.0","South Arkansas University: Ranking, Courses, Fees, Admission & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1587_26-12:18_FlameColor.png?h=90&w=90&mode=stretch,"{'Location': 'Magnolia, Arkansas', 'School type': 'University', 'Established Year': 'Estd1909'}",,"Southern Arkansas University (SAU) is a public university. Southern Arkansas University offers more than 100 degrees to international students in both UG and PG programs across four colleges and the School of Graduate Studies. The most popular programs at Southern Southern Arkansas are the Master of Business Administration, the Master of Arts in Teaching, and the Master of Science in Computer and Information Science degrees. ",,"[{'Course Name': 'Master of Business Administration [M.B.A] Agri-Business', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 5.8 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer and Information Science (Information Technology Option)', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 5.8 L/Yr'}]"
USA,"Southern New Hampshire University, Manchester","New Hampshire, Usa","{'Tuition Fees': '₹12.52L/Yr\xa0($15,025/Yr)', 'Living Fees': '₹10.23L/Yr\xa0($12,278/Yr)'}",M.S Information Technology,"TOEFL- 79.0, PTE- 58.0","Southern New Hampshire University, USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1590_24-10:17_snhu_logo.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Manchester, New Hampshire', 'School type': 'University', 'Established Year': 'Estd1932'}",6.5,Some of the USPs of Southern New Hampshire University are as follows:,"[{'Program Type': 'M.S Information Technology (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5'}, {'Program Type': 'M.B.A Business Analytics (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5, GMAT: 500.0'}, {'Program Type': 'M.B.A (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5, GMAT: 500.0'}, {'Program Type': 'M.S Marketing -  Digital Marketing (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5'}, {'Program Type': 'M.B.A Project Management (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5, GMAT: 500.0'}, {'Program Type': 'M.S Finance (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (25th Aug 2024)', 'Fees': 'INR 10.8 L/Yr', 'Exams Score': 'PTE: 58.0, TOEFL: 79.0, IELTS: 6.5'}]","[{'Course Name': 'Master of Science [M.S] Information Technology', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '25 Aug, 2024', 'Application Fees': 'INR 10.8 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A] Business Analytics', 'Course Duration': '1 year', 'Course Degree': 'Online, On Campus', 'Course Language': 'English', 'Application Date': '25 Aug, 2024', 'Application Fees': 'INR 10.8 L/Yr'}]"
USA,"Fashion Institute of Technology, New York City","New York, Usa","{'Tuition Fees': '₹18.22L/Yr\xa0($21,859/Yr)', 'Living Fees': '₹11.62L/Yr\xa0($13,945/Yr)'}",M.F.A Fashion Design,"IELTS- 6.5, PTE- 53.0","Fashion Institute of Technology: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2249 logo.png?h=90&w=90&mode=stretch,"{'Location': 'New York City, New York', 'School type': 'College', 'Established Year': 'Estd1944'}",9.2,,"[{'Program Type': 'M.F.A Fashion Design (2 years)', 'Important Dates': 'Priority Application Deadline For 2025 Intake (15th Jan 2025)', 'Fees': 'INR 19.7 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'M.P.S Global Fashion Management (2 years)', 'Important Dates': 'Priority Application Deadline For 2025 Intake (15th Jan 2025)', 'Fees': 'INR 19.7 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.F.A Fashion Design - Intimate Apparel (4 years)', 'Important Dates': 'Application Deadline For Spring Intake (1st Oct 2024)\nApplication Deadline For Fall Intake (1st Jan 2025)', 'Fees': 'INR 18.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.F.A Advertising and Digital Design (4 years)', 'Important Dates': 'Application Deadline For Spring Intake (1st Oct 2024)\nApplication Deadline For Fall Intake (1st Jan 2025)', 'Fees': 'INR 18.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.S Fashion Business Management - Buying and Planning Specialization (4 years)', 'Important Dates': 'Application Deadline For Spring Intake (1st Oct 2024)\nApplication Deadline For Fall Intake (1st Jan 2025)', 'Fees': 'INR 18.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.S Advertising and Marketing Communications (4 years)', 'Important Dates': 'Application Deadline For Spring Intake (1st Oct 2024)\nApplication Deadline For Fall Intake (1st Jan 2025)', 'Fees': 'INR 18.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}]","[{'Course Name': 'Master of Fine Arts [M.F.A] Fashion Design', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jan, 2025', 'Application Fees': 'INR 19.7 L/Yr'}, {'Course Name': 'Master of Professional studies [MPS] Global Fashion Management', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jan, 2025', 'Application Fees': 'INR 19.7 L/Yr'}]"
USA,"Northern Michigan University, Marquette","Michigan, Usa","{'Tuition Fees': '₹15.35L/Yr\xa0($18,416/Yr)', 'Living Fees': '₹8.61L/Yr\xa0($10,328/Yr)'}",M.B.A,"GMAT- 500.0, IELTS- 6.5, PTE- 50.0","Northern Michigan University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1601_22-15:37_NEW-NMU-LOGO-300x282.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Marquette, Michigan', 'School type': 'University', 'Established Year': 'Estd1899'}",7.0,,"[{'Program Type': 'M.B.A (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (22nd May 2024)', 'Fees': 'INR 12.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0, GMAT: 500.0, GRE: 298.0'}, {'Program Type': 'M.S Exercise Science (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (22nd May 2024)', 'Fees': 'INR 12.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0'}, {'Program Type': 'M.A Reading Endorsement (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (22nd May 2024)', 'Fees': 'INR 12.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0'}, {'Program Type': 'B.A Art and Design (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 15.7 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0'}, {'Program Type': 'B.S Forensic Biochemistry (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 15.7 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0'}, {'Program Type': 'M.S Clinical Molecular Genetics (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (22nd May 2024)', 'Fees': 'INR 12.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 50.0'}]","[{'Course Name': 'Master of Science [M.S] Exercise Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '22 May, 2024', 'Application Fees': 'INR 12.5 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '22 May, 2024', 'Application Fees': 'INR 12.5 L/Yr'}]"
USA,"Southwest Minnesota State University, Marshall","Minnesota, Usa","{'Tuition Fees': '₹8.59L/Yr\xa0($10,311/Yr)', 'Living Fees': '₹6.51L/Yr\xa0($7,810/Yr)'}",M.B.A General,"GMAT- 450.0, IELTS- 5.5, PTE- 44.0","Southwest Minnesota State University Ranking, Programs, Admission Process & Living Cost",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1603_27-12:15_Southwest_Minnesota_State_University_logo.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Marshall, Minnesota', 'School type': 'University', 'Established Year': 'Estd1963'}",,,"[{'Program Type': 'M.B.A General (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (30th Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0, GMAT: 450.0'}, {'Program Type': 'B.S Agricultural Education (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0'}, {'Program Type': 'B.S Hospitality Management - Culinary Management (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0'}, {'Program Type': 'B.A Finance - Financial Planning and Investments Concentration (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0'}, {'Program Type': 'B.S Environmental Science - Humanity and Environment Option (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jun 2024)', 'Fees': 'INR 8.6 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 44.0'}]","[{'Course Name': 'Master of Business Administration [M.B.A] General', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '30 Jun, 2024', 'Application Fees': 'INR 8.6 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A] Marketing Concentration', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '30 Jun, 2024', 'Application Fees': 'INR 8.6 L/Yr'}]"
USA,"University of Tennessee Martin, Martin","Tennessee, Usa","{'Tuition Fees': '₹14.75L/Yr\xa0($17,704/Yr)', 'Living Fees': '₹4.98L/Yr\xa0($5,976/Yr)'}",M.S Educational Leadership,,"University of Tennessee Martin, Tennessee, USA: Rankings, Highlights, Campus Facilities, Application Process, Cost of Attendance, Programs",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2922 Logo.png?h=90&w=90&mode=stretch,"{'Location': 'Martin, Tennessee', 'School type': 'University', 'Established Year': 'Estd1900'}",,"University of Tennessee Martin (UT Martin) is a comprehensive university offering admission in the terms of spring, winter, summer, and fall. UT Martin manifests a moderately selective admission policy with an acceptance rate of 64%. International students can pursue more than 100 undergraduate, graduate, and other professional programs in UT Martin.",,"[{'Course Name': 'Bachelor of Science [B.S] Criminal Justice', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 13.5 L/Yr'}, {'Course Name': 'Master of Science [M.S] Educational Leadership', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 23.9 L/Yr'}]"
USA,"Northwest Missouri State University, Maryville","Missouri, Usa","{'Tuition Fees': '₹16.17L/Yr\xa0($19,405/Yr)', 'Living Fees': '₹7.26L/Yr\xa0($8,714/Yr)'}",M.S Applied Computer Science,"GRE- 290.0, TOEFL- 71.0, PTE- 53.0","Northwest Missouri State University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2643 logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Maryville, Missouri', 'School type': 'University', 'Established Year': 'Estd1905'}",,,"[{'Program Type': 'M.S Applied Computer Science (16 months)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 13.4 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0, GRE: 290.0'}, {'Program Type': 'M.S Agriculture (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 12 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0'}, {'Program Type': 'M.S Information Technology (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 13.4 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 17.3 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0'}, {'Program Type': 'M.S Mathematics (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 12 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0'}, {'Program Type': 'M.S Health Science (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jun 2024)\nApplication Deadline For Spring Intake (1st Nov 2024)', 'Fees': 'INR 12 L/Yr', 'Exams Score': 'TOEFL: 71.0, IELTS: 6.0, PTE: 53.0'}]","[{'Course Name': 'Master of Science [M.S] Agriculture', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jun, 2024', 'Application Fees': 'INR 12 L/Yr'}, {'Course Name': 'Master of Science [M.S] Applied Computer Science', 'Course Duration': '16 months', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jun, 2024', 'Application Fees': 'INR 13.4 L/Yr'}]"
USA,"University of Wisconsin - Stout, Menomonie","Wisconsin, Usa","{'Tuition Fees': '₹13.72L/Yr\xa0($16,468/Yr)', 'Living Fees': '₹5.6L/Yr\xa0($6,714/Yr)'}",M.S Applied Psychology,"IELTS- 6.0, PTE- 54.0","University of Wisconsin - Stout: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/74219 Logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Menomonie, Wisconsin', 'School type': 'University', 'Established Year': 'Estd1891'}",8.3,"The University of Wisconsin-Stout is a public university that became the first-ever higher education recipient of the Malcolm Baldrige Award in 2001 personally granted by President George W. Bush. Students are guaranteed quality education with particular focus on practical industry-relevant skills. The university enrols around 10,000 students from 47 countries.","[{'Program Type': 'B.S Supply Chain Management (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (15th Nov 2024)\nApplication Deadline For Fall 2025 Intake (1st Jul 2025)\nApplication Deadline For Spring 2026 Intake (15th Nov 2025)', 'Fees': 'INR 13.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}, {'Program Type': 'M.S Applied Psychology (2 years)', 'Important Dates': 'Firm Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 14.1 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}, {'Program Type': 'M.S Operations and Supply Management (2 years)', 'Important Dates': 'Firm Deadline For Fall Intake (1st Jul 2024)\nFirm Deadline For Spring Intake (15th Nov 2024)', 'Fees': 'INR 14.1 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}, {'Program Type': 'B.S Business Management (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (15th Nov 2024)\nApplication Deadline For Fall 2025 Intake (1st Jul 2025)\nApplication Deadline For Spring 2026 Intake (15th Nov 2025)', 'Fees': 'INR 13.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}, {'Program Type': 'B.S Retail Merchandising and Management (4 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Jul 2024)', 'Fees': 'INR 13.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}, {'Program Type': 'M.S Education (2 years)', 'Important Dates': 'Firm Deadline For Fall Intake (1st Jul 2024)\nFirm Deadline For Spring Intake (15th Nov 2024)', 'Fees': 'INR 14.1 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 70.0, PTE: 54.0'}]","[{'Course Name': 'Master of Science [M.S] Applied Psychology', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Oct, 2024', 'Application Fees': 'INR 14.1 L/Yr'}, {'Course Name': 'Master of Science [M.S] Operations and Supply Management', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 14.1 L/Yr'}]"
USA,"Miami Dade College, Miami","Florida, Usa","{'Tuition Fees': '₹8.05L/Yr\xa0($9,662/Yr)', 'Living Fees': '₹13.61L/Yr\xa0($16,335/Yr)'}",B.S Nursing,"IELTS- 6.5, PTE- 54.0","Miami Dade College: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/117330 logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Miami, Florida', 'School type': 'College', 'Established Year': 'Estd1959'}",7.4,"Miami Dade College is a public institution with almost 54,970+ students. The college population comprises international students from more than 167 countries with almost 3,11,000 degrees till date. The college offers them high-quality education and passionate teaching professionals to enhance their learning experience.","[{'Program Type': 'B.S Nursing (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}, {'Program Type': 'B.A.Sc Health Science (Physician Assistant) (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}, {'Program Type': 'B.S Biopharmaceutical (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}, {'Program Type': 'B.S Information Systems Technology (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}, {'Program Type': 'B.S Data Analytics (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}, {'Program Type': 'B.S Biotechnology (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 8.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 78.0, PTE: 54.0'}]","[{'Course Name': 'Bachelor of Science [B.S] Nursing', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 8.1 L/Yr'}, {'Course Name': 'Bachelor of Applied Science [B.ASc] Health Science (Physician Assistant)', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 8.1 L/Yr'}]"
