College_Country_Name,College_Name,College_Place,College_Fees,College_Top_Course,College_Exam_Score,College_Heading,College_Logo,Upper_Section_Details,College_Rating,College_Summary,Fees_and_Eligibility,Courses_Details
USA,"Grinnell College, Grinnell","Iowa, Usa","{'Tuition Fees': '₹56.3L/Yr\xa0($67,560/Yr)', 'Living Fees': '₹10.33L/Yr\xa0($12,400/Yr)'}",B.A Computer Science,"Duolingo- 125.0, IELTS- 7.0","Grinnell College: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1381_05-11:13_ht.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Grinnell, Iowa', 'School type': 'College', 'Established Year': 'Estd1846'}",,,,"[{'Course Name': 'Bachelor of Arts [B.A] Biology', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 56.3 L/Yr'}, {'Course Name': 'Bachelor of Arts [B.A] Studio Art', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 56.3 L/Yr'}]"
USA,"Williams College, Williamstown","Massachusetts, Usa","{'Tuition Fees': '₹53.79L/Yr\xa0($64,540/Yr)', 'Living Fees': '₹11.79L/Yr\xa0($14,150/Yr)'}",B.C.S,IELTS- 6.5,"Williams College: Ranking, Courses, Fees, Admission & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/139630 Logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Williamstown, Massachusetts', 'School type': 'College', 'Established Year': 'Estd1793'}",,"The campus of Williams College is beautifully landscaped over 450 acres. It is equipped with all the modern facilities, libraries, halls, 59 academic and administrative buildings, 17 athletic and recreational facilities, 9 dining halls and bars, theatres, monuments, etc.","[{'Program Type': 'B.C.S (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}, {'Program Type': 'B.A History (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}, {'Program Type': 'B.A Global Studies (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}, {'Program Type': 'B.A Anthropology and Sociology (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}, {'Program Type': 'B.S Physics (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}, {'Program Type': 'B.A Art History and Studio Art (4 years)', 'Important Dates': 'Early Decision Application Deadline For 2025 Intake (15th Nov 2024)', 'Fees': 'INR 53.8 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0'}]","[{'Course Name': 'Bachelor of Arts [B.A] History', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Nov, 2024', 'Application Fees': 'INR 53.8 L/Yr'}, {'Course Name': 'Bachelor of Science [B.S] Leadership Studies', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Nov, 2024', 'Application Fees': 'INR 53.8 L/Yr'}]"
USA,"College of Business, California State University - Long Beach, Long Beach","California, Usa","{'Tuition Fees': '₹16.93L/Yr\xa0($20,313/Yr)', 'Living Fees': '₹10.4L/Yr\xa0($12,484/Yr)'}",M.S Finance,"GMAT- 530.0, IELTS- 6.0, PTE- 44.0","College of Business, California State University - Long Beach Campus, Programs & Expenses",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2847_19-13:10_0.png?h=90&w=90&mode=stretch,"{'Location': 'Long Beach, California', 'School type': 'Faculty', 'Established Year': 'Estd1949'}",,,,"[{'Course Name': 'Master of Science [M.S] Finance', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 26.3 L/Yr'}, {'Course Name': 'Bachelor of Science [B.S] Business Administration - Operations and Supply Chain Management', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 13.2 L/Yr'}]"
USA,"University of Minnesota- Duluth, Duluth","Minnesota, Usa","{'Tuition Fees': '₹31.37L/Yr\xa0($37,640/Yr)', 'Living Fees': '₹6.34L/Yr\xa0($7,608/Yr)'}",M.A Psychological Science (Major...,"TOEFL- 79.0, PTE- 59.0","University of Minnesota- Duluth [UMD]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2320_19-13:01_university-of-minnesota-duluth-squarelogo-1424347899660.png?h=90&w=90&mode=stretch,"{'Location': 'Duluth, Minnesota', 'School type': 'Campus', 'Established Year': 'Estd1902'}",5.5,"University of Minnesota - Duluth is a comprehensive, public university and a part of the University of Minnesota system. The university is home to 10,858 students including 9,847 undergraduates and 1,011 graduates. Over 300 international students from nearly 50 countries add diversity to the student body. Students can choose one of the 16 bachelor’s degrees in 150 majors and minors and graduate programs in 25 areas of study.","[{'Program Type': 'M.A Psychological Science (Major) (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'M.S Electrical Engineering (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'M.S Computer Science (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'M.S Physics (Major) (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'M.B.A Business Administration (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0, GMAT: 690.0'}, {'Program Type': 'B.B.A Economics (Major) (4 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Nov 2024)', 'Fees': 'INR 31.4 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}]",
USA,"Baruch College, New York City","New York, Usa","{'Tuition Fees': '₹19.89L/Yr\xa0($23,870/Yr)', 'Living Fees': '₹14.94L/Yr\xa0($17,926/Yr)'}",M.S Finance,"TOEFL- 80.0, PTE- 70.0","Baruch College (CUNY), USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1736_21-16:27_download.png?h=90&w=90&mode=stretch,"{'Location': 'New York City, New York', 'School type': 'College', 'Established Year': 'Estd1847'}",7.2,Baruch College has been ranked as one of the best colleges in New York City among public institutions. The 2022 rankings of the college by some prestigious ranking agencies are given below:,"[{'Program Type': 'M.S Finance (2 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Oct 2024)', 'Fees': 'INR 27.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}, {'Program Type': 'M.S Real Estate (2 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Oct 2024)', 'Fees': 'INR 27.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}, {'Program Type': 'B.B.A International Business (4 years)', 'Important Dates': 'Priority Application Deadline For Spring 2025 Intake (15th Sep 2024)\nPriority Application Deadline For Fall 2024 Intake (1st Feb 2025)', 'Fees': 'INR 15.5 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}, {'Program Type': 'M.S Accountancy (2 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Oct 2024)', 'Fees': 'INR 27.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}, {'Program Type': 'M.S Marketing Management (2 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Oct 2024)', 'Fees': 'INR 27.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}, {'Program Type': 'M.S Statistics (2 years)', 'Important Dates': 'Application Deadline For Spring 2024 Intake (1st Oct 2024)', 'Fees': 'INR 23.6 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 70.0'}]","[{'Course Name': 'Master of Science [M.S] Finance', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Oct, 2024', 'Application Fees': 'INR 27.8 L/Yr'}, {'Course Name': 'Master of Science [M.S] Marketing - Digital Marketing Concentration', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Oct, 2024', 'Application Fees': 'INR 27.8 L/Yr'}]"
GERMANY,"Witten/Herdecke University, Witten","North Rhine-Westphalia, Germany","{'Tuition Fees': '₹23.86L/Yr\xa0(€26,343/Yr)'}",M.N,IELTS- 6.5,"Witten Herdecke University Germany- Rankings, Campus, Accommodation, Programs, Admissions, Cost of Attendance and Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_713_02-13:25_713.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Witten, North Rhine-Westphalia', 'School type': 'University', 'Established Year': 'Estd1982'}",,"Witten/Herdecke University (UW/H) is the first German private institute to receive accreditation as a Universitat. UW/H offers limited courses at UG, PG, and doctoral- level in several academic areas like management and economics, psychology, nursing science, medicine and dentistry. The university’s UG and PG degree programs in Health have been awarded the “Seal of Quality” by the German Psychological Society. In addition, UW/H also contributes to research and is a proud member of an international research network spanning all five continents.","[{'Program Type': 'M.N (2 years)', 'Important Dates': 'Application Deadline (31st Jul 2024)', 'Fees': 'INR 17.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 83.0'}, {'Program Type': 'M.S Psychology - Clinical Psychology and Psychotherapy (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jun 2024)', 'Fees': 'INR 20.3 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 83.0'}, {'Program Type': 'B.S Management (3 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Aug 2024)', 'Fees': 'INR 30.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 83.0'}, {'Program Type': 'M.S Strategy and Organization (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Aug 2024)', 'Fees': 'INR 26.1 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 83.0'}]","[{'Course Name': 'Master of Science [M.S] Psychology - Clinical Psychology and Psychotherapy', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Application Date': '15 Jun, 2024', 'Application Fees': 'INR 20.3 L/Yr'}, {'Course Name': 'Master of Science in Nursing [M.S.N]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Application Date': '31 Jul, 2024', 'Application Fees': 'INR 17.6 L/Yr'}]"
USA,"Queens College, Queens","New York, Usa","{'Tuition Fees': '₹18.5L/Yr\xa0($22,200/Yr)', 'Living Fees': '₹11.98L/Yr\xa0($14,370/Yr)'}",M.S Accounting,"IELTS- 6.0, PTE- 53.0","Queens College (QC) Queens, Courses, Rankings, Admission Criteria, Fees & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/74230 logo.JPG?h=90&w=90&mode=stretch,"{'Location': 'Queens, New York', 'School type': 'College', 'Established Year': 'Estd1937'}",5.3,Table of Contents,"[{'Program Type': 'M.S Accounting (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Nov 2024)\nExtended Application Deadline For 2025 Intake (1st Dec 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}, {'Program Type': 'M.A Psychology (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Nov 2024)\nExtended Application Deadline For 2025 Intake (1st Dec 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}, {'Program Type': 'M.A Computer Science (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Nov 2024)\nExtended Application Deadline For 2025 Intake (15th Dec 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}, {'Program Type': 'M.A Data Analytics and Applied Social Research (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Aug 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}, {'Program Type': 'M.A Biology (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}, {'Program Type': 'M.A Media Studies (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Nov 2024)\nExtended Application Deadline For 2025 Intake (1st Dec 2024)', 'Fees': 'INR 21.4 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 61.0, PTE: 53.0'}]","[{'Course Name': 'Master of Science [M.S] Accounting', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Nov, 2024', 'Application Fees': 'INR 21.4 L/Yr'}, {'Course Name': 'Master of Arts [M.A] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Nov, 2024', 'Application Fees': 'INR 21.4 L/Yr'}]"
USA,"Trinity University, San Antonio","Texas, Usa","{'Tuition Fees': '₹41.06L/Yr\xa0($49,271/Yr)', 'Living Fees': '₹10.95L/Yr\xa0($13,136/Yr)'}",M.S Health Care Administration,"Duolingo- 130.0, IELTS- 7.0","Trinity University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1971_08-14:24_San-logo.jpeg?h=90&w=90&mode=stretch,"{'Location': 'San Antonio, Texas', 'School type': 'University', 'Established Year': 'Estd1869'}",7.8,,"[{'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 42.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}, {'Program Type': 'M.S Health Care Administration (2 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 30.4 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}, {'Program Type': 'B.S International Business (4 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 42.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}, {'Program Type': 'B.S Sociology (4 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 42.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}, {'Program Type': 'M.Ed School Psychology (3 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 20 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}, {'Program Type': 'B.S Neuroscience (4 years)', 'Important Dates': 'Application Deadline For 2025 Intake (1st Feb 2025)', 'Fees': 'INR 42.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, Duolingo: 130.0'}]","[{'Course Name': 'Master of Science [M.S] Health Care Administration', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Feb, 2025', 'Application Fees': 'INR 30.4 L/Yr'}, {'Course Name': 'Bachelor of Science [B.S] Economics', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Feb, 2025', 'Application Fees': 'INR 42.8 L/Yr'}]"
USA,"Ohio Wesleyan University, Delaware","Ohio, Usa","{'Tuition Fees': '₹44.39L/Yr\xa0($53,264/Yr)', 'Living Fees': '₹10.38L/Yr\xa0($12,460/Yr)'}",B.S Data Analytics,"Duolingo- 110.0, IELTS- 6.5, PTE- 53.0","Ohio Wesleyan University [OWU]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/117387 logo.png?h=90&w=90&mode=stretch,"{'Location': 'Delaware, Ohio', 'School type': 'University', 'Established Year': 'Estd1842'}",,,"[{'Program Type': 'B.S Data Analytics (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}, {'Program Type': 'B.A International Business (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}, {'Program Type': 'B.B.A (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}, {'Program Type': 'B.A/B.S Music Education (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}, {'Program Type': 'B.S Chemistry (4 years)', 'Important Dates': 'Final Application Deadline For Fall 2024 Intake (1st Jul 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)\nEarly Decision Application Deadline For Fall 2025 Intake (15th Nov 2024)\nEarly Action Application Deadline For Fall 2025 Intake (1st Dec 2024)\nRegular Decision Application Deadline For Fall 2025 Intake (1st Mar 2025)', 'Fees': 'INR 44.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0, Duolingo: 110.0'}]","[{'Course Name': 'Bachelor of Science [B.S] Computer Science', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 44.4 L/Yr'}, {'Course Name': 'Bachelor of Arts [B.A] Dance', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 44.4 L/Yr'}]"
USA,"Claremont Graduate University, Claremont","California, Usa","{'Tuition Fees': '₹50.5L/Yr\xa0($60,600/Yr)'}",M.S Data Science and Analytics,"GRE- 300.0, IELTS- 6.5","Claremont Graduate University [CGU]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1155_30-11:06_download.png?h=90&w=90&mode=stretch,"{'Location': 'Claremont, California', 'School type': 'University', 'Established Year': 'Estd1925'}",,,"[{'Program Type': 'M.S Data Science and Analytics (1 year)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, GRE: 300.0'}, {'Program Type': 'M.S Finance (1 year)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 95.0, PTE: 66.0, GRE: 300.0'}, {'Program Type': 'M.S Financial Engineering (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'TOEFL: 95.0, IELTS: 7.0, PTE: 66.0'}, {'Program Type': 'M.S Information Systems and Technology (1 year)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 85.0, PTE: 66.0'}, {'Program Type': 'E.M.B.A (2 years)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 95.0, PTE: 66.0, GMAT: 630.0'}, {'Program Type': 'M.A Economics (1 year)', 'Important Dates': 'Application Deadline For Summer Intake (1st May 2024)', 'Fees': 'INR 50.5 L/Yr', 'Exams Score': 'TOEFL: 95.0, IELTS: 7.0, PTE: 66.0'}]","[{'Course Name': 'Master of Science [M.S] Data Science and Analytics', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 50.5 L/Yr'}, {'Course Name': 'Master of Science [M.S] Information Systems and Technology', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 50.5 L/Yr'}]"
GERMANY,"University of Trier, Trier","Rhineland-Palatinate, Germany",{'Tuition Fees': '₹26.7K/Yr\xa0(€295/Yr)'},M.S Data Science,TOEFL- 80.0,"University of Trier: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2237_16-11:35_logo.png?h=90&w=90&mode=stretch,"{'Location': 'Trier, Rhineland-Palatinate', 'School type': 'University', 'Established Year': 'Estd1473'}",,,"[{'Program Type': 'M.S Data Science (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}, {'Program Type': 'B.S Nursing, Clinical (4 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}, {'Program Type': 'M.S Financial Management (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}, {'Program Type': 'M.A Media and Cultural Sociology (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}, {'Program Type': 'M.S Business Administration (2 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}, {'Program Type': 'B.Ed Mathematics Teaching Profession (3 years)', 'Important Dates': 'Application Deadline For Winter Intake (15th Jul 2024)', 'Fees': 'INR 27,177/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5'}]","[{'Course Name': 'Bachelor of Science [B.S] Nursing, Clinical', 'Course Duration': '4 years', 'Course Degree': 'On Campus, Dual Degree', 'Application Date': '15 Jul, 2024', 'Application Fees': 'INR 27,177/Yr'}, {'Course Name': 'Master of Science [M.S] Data Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Application Date': '15 Jul, 2024', 'Application Fees': 'INR 27,177/Yr'}]"
