College_Country_Name,College_Name,College_Place,College_Fees,College_Top_Course,College_Exam_Score,College_Heading,College_Logo,Upper_Section_Details,College_Rating,College_Summary,Fees_and_Eligibility,Courses_Details
USA,"Drury University, Springfield","Missouri, Usa","{'Tuition Fees': '₹26.81L/Yr\xa0($32,173/Yr)', 'Living Fees': '₹6.7L/Yr\xa0($8,036/Yr)'}",M.B.A,"GMAT- 450.0, TOEFL- 80.0","Drury University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2106 logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Springfield, Missouri', 'School type': 'University', 'Established Year': 'Estd1873'}",,,"[{'Program Type': 'M.B.A (2 years)', 'Important Dates': 'Application Deadline For Summer Intake Round 1 (24th May 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'GMAT: 450.0, TOEFL: 80.0, IELTS: 6.5'}]","[{'Course Name': 'Bachelor of Business Administration [B.B.A] Finance', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 27.1 L/Yr'}, {'Course Name': 'Bachelor of Arts [B.A] Music', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 27.1 L/Yr'}]"
USA,"Eastern University, St. Davids","Pennsylvania, Usa","{'Tuition Fees': '₹28.38L/Yr\xa0($34,054/Yr)', 'Living Fees': '₹9.15L/Yr\xa0($10,980/Yr)'}",M.S Nursing,"IELTS- 6.5, PTE- 54.0","Eastern University St. Davids Courses, Rankings, Admission Criteria, Fee & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2064_20-10:59_ee.jpeg?h=90&w=90&mode=stretch,"{'Location': 'St. Davids, Pennsylvania', 'School type': 'University', 'Established Year': 'Estd1925'}",,,,"[{'Course Name': 'Bachelor of Arts [B.A] Biological Studies', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 30.6 L/Yr'}, {'Course Name': 'Master of Science [M.S] Nursing', 'Course Duration': '18 months', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 19.5 L/Yr'}]"
USA,"North American University, Stafford","Texas, Usa","{'Tuition Fees': '₹18.74L/Yr\xa0($22,483/Yr)', 'Living Fees': '₹7.57L/Yr\xa0($9,080/Yr)'}",M.B.A,"IELTS- 6.5, PTE- 53.0","North American University [NAU], USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2073_29-14:44_Official-NAU-Shield.png?h=90&w=90&mode=stretch,"{'Location': 'Stafford, Texas', 'School type': 'University', 'Established Year': 'Estd2007'}",,"North American University is a private, non profit university which was first established as the North American College. It is a small university striving to develop among students an environment promoting global cultural competency, personal growth, and responsible citizenship. North American University is accredited by the Accrediting Commission of Career Schools and Colleges (ACCSC), and is a part of the US Education System.",,"[{'Course Name': 'Bachelor of Science [B.S] Computer Science', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 26.8 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '16 months', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 17.4 L/Yr'}]"
USA,"University of Wisconsin, Stevens Point","Wisconsin, Usa","{'Tuition Fees': '₹14.97L/Yr\xa0($17,964/Yr)', 'Living Fees': '₹6.08L/Yr\xa0($7,291/Yr)'}",M.S Natural Resources,"IELTS- 6.0, PTE- 52.0","University of Wisconsin [UWSP]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/74218 Logo.png?h=90&w=90&mode=stretch,"{'Location': 'Stevens Point, Wisconsin', 'School type': 'University', 'Established Year': 'Estd1894'}",,"University of Wisconsin- Stevens Point located in Stevens Point, Wisconsin as a publicly funded institution providing post-secondary education. Stevens Point city has been placed 5th among 415 other cities as the Best College Towns and Cities in America according to WalletHub. It is the only university in the state offering nationally accredited programs in arts, music, dance and theatre. Another interesting fact about the University is that it is the first public university offering women wrestling as varsity sports. The University is also known to be the first to use 100% electricity from renewable sources.","[{'Program Type': 'B.S Data Analytics (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}, {'Program Type': 'B.S Wildlife Ecology (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}, {'Program Type': 'B.A/B.S Web and Digital Media Development (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}, {'Program Type': 'B.A/B.S Music Education (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}, {'Program Type': 'B.A/B.S Music Education, Instrumental (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}, {'Program Type': 'B.A Natural Science, Earth Science (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Nov 2024)', 'Fees': 'INR 14.9 L/Yr', 'Exams Score': 'IELTS: 6.0, TOEFL: 78.0, PTE: 52.0'}]","[{'Course Name': 'Bachelor of Arts [B.A] Art History', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jun, 2024', 'Application Fees': 'INR 14.9 L/Yr'}, {'Course Name': 'Master of Science [M.S] Natural Resources', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jun, 2024', 'Application Fees': 'INR 16.7 L/Yr'}]"
USA,"Aquinas College, Grand Rapids","Michigan, Usa","{'Tuition Fees': '₹26.74L/Yr\xa0($32,087/Yr)'}",M.A Teaching,IELTS- 5.0,"Aquinas College: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2082_04-18:14_download-(3).png?h=90&w=90&mode=stretch,"{'Location': 'Grand Rapids, Michigan', 'School type': 'College', 'Established Year': 'Estd1886'}",,,,"[{'Course Name': 'Bachelor of Arts [B.A] English', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 32.9 L/Yr'}, {'Course Name': 'Master of Education [M.Ed] Teaching and Learning', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 17.6 L/Yr'}]"
USA,"University of Washington, Tacoma","Washington, Usa","{'Tuition Fees': '₹33.11L/Yr\xa0($39,728/Yr)', 'Living Fees': '₹8.88L/Yr\xa0($10,650/Yr)'}",M.S Computer Science and Systems,"IELTS- 7.0, PTE- 61.0","University of Washington [UW Tacoma], Tacoma, USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/117777 Logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Tacoma, Washington', 'School type': 'University', 'Established Year': 'Estd1990'}",,"One of the top private institutions in Washington, University of washington-Tacoma is known for conducting research that can benefit the community and the region. Ranked #30 in the edition of Best Colleges in Regional Universities West by US News, it is one of the fastest-growing private universities. Total enrollment observed at UW-Tacoma is over 5,000 with students coming from more than 50 countries all around the world. Admissions at the University of Washington, Tacoma are considered to be leniently selective with an acceptance rate of 87.3%.","[{'Program Type': 'M.S Computer Science and Systems (1 year)', 'Important Dates': 'Application Deadline For Autumn 2024 Intake (5th Jan 2025)\nApplication Deadline For Spring 2025 Intake (16th Feb 2025)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0'}, {'Program Type': 'M.S Business Analytics (1 year)', 'Important Dates': 'Priority Application Deadline For Autumn 2025 Intake (15th Jan 2025)\nFinal Application Deadline For Autumn 2025 Intake (15th Mar 2025)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0, GMAT: 510.0'}, {'Program Type': 'M.S Accounting (9 months)', 'Important Dates': 'Priority Application Deadline For Autumn 2024 Intake (1st May 2024)\nFinal Application Deadline For Autumn 2024 Intake (1st Aug 2024)\nApplication Deadline For Spring 2025 Intake (1st Jan 2025)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0, Duolingo: 120.0'}, {'Program Type': 'M.B.A Business Analytics (21 months)', 'Important Dates': 'Priority Application Deadline For Autumn 2025 Intake (15th Jan 2025)\nFinal Application Deadline For Autumn 2025 Intake (15th Mar 2025)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0, GMAT: 510.0'}, {'Program Type': 'M.S Electrical and Computer Engineering (2 years)', 'Important Dates': 'Application Deadline For Autumn 2025 Intake (1st Sep 2024)\nApplication Deadline For Winter 2025 Intake (2nd Dec 2024)\nApplication Deadline For Spring 2025 Intake (1st Mar 2025)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0'}, {'Program Type': 'M.B.A (21 months)', 'Important Dates': 'Priority Application Deadline For Autumn 2024 Intake (1st Jun 2024)\nFinal Application Deadline For Autumn 2024 Intake (15th Jul 2024)\nApplication Deadline For Winter 2025 Intake (1st Nov 2024)', 'Fees': 'INR 30.9 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 80.0, PTE: 61.0, GMAT: 510.0'}]","[{'Course Name': 'Master of Science [M.S] Electrical and Computer Engineering', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Sep, 2024', 'Application Fees': 'INR 30.9 L/Yr'}, {'Course Name': 'Master of Accounting [M.Acc]', 'Course Duration': '9 months', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 30.9 L/Yr'}]"
USA,"Northeastern State University, Tahlequah","Oklahoma, Usa","{'Tuition Fees': '₹44.83L/Yr\xa0($53,787/Yr)', 'Living Fees': '₹6.47L/Yr\xa0($7,764/Yr)'}",M.B.A,"GMAT- 450.0, TOEFL- 79.0, PTE- 58.0","Northeastern State University [NSU]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2573 logo.png?h=90&w=90&mode=stretch,"{'Location': 'Tahlequah, Oklahoma', 'School type': 'University', 'Established Year': 'Estd1978'}",,"Established in 1846, Northeastern State University was initially founded as the Cherokee National Female Seminary. However, the university became a state institution on March 6, 1909, when the Oklahoma legislature purchased the Female Seminary. NSU is a public university and is located in Tahlequah, Oklahoma, United States. With a high success rate, the university offers an updated curriculum, research and scholarly activities, high quality teaching, and alumni benefits.","[{'Program Type': 'M.B.A (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 34.2 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0, GMAT: 450.0'}, {'Program Type': 'M.S Accounting and Financial Analysis (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 34.2 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.S Counseling (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 34.2 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.S Library Media and Information Technology (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 34.2 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.Ed Mathematics Education (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 34.2 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st Jul 2024)', 'Fees': 'INR 48.4 L/Yr', 'Exams Score': 'IELTS: 5.5, TOEFL: 61.0, PTE: 58.0'}]","[{'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 34.2 L/Yr'}, {'Course Name': 'Master of Science [M.S] Counseling', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jul, 2024', 'Application Fees': 'INR 34.2 L/Yr'}]"
USA,"University of Advancing Technology, Tempe","Arizona, Usa","{'Tuition Fees': '₹20.3L/Yr\xa0($24,360/Yr)', 'Living Fees': '₹7.83L/Yr\xa0($9,392/Yr)'}",M.S Advancing Computer Science,"IELTS- 6.0, PTE- 54.0","University of Advancing Technology [UAT]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2113_06-16:39_download-(10).jpeg?h=90&w=90&mode=stretch,"{'Location': 'Tempe, Arizona', 'School type': 'University', 'Established Year': 'Estd1983'}",,,,"[{'Course Name': 'Bachelor of Arts [B.A] Game Art and Animation', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 21.6 L/Yr'}, {'Course Name': 'Master of Science [M.S] Advancing Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 15.2 L/Yr'}]"
USA,"Nicholls State University, Thibodaux","Louisiana, Usa","{'Tuition Fees': '₹27.31L/Yr\xa0($32,772/Yr)', 'Living Fees': '₹7.74L/Yr\xa0($9,288/Yr)'}",M.B.A,"GMAT- 450.0, IELTS- 6.5","Nicholls State University, USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/2635 logo.png?h=90&w=90&mode=stretch,"{'Location': 'Thibodaux, Louisiana', 'School type': 'University', 'Established Year': 'Estd1948'}",8.7,"Nicholls State University is a renowned university catering to students all over the globe. The University is home to around 6366 students, and has been ranked #80 in the regional universities' south ranking by US News. With an acceptance rate of 88%, Nicholl State University is considered to be less selective. Admissions at the Nicholl State University take place thrice a year in the fall, spring, and summer semesters. The application procedure is entirely online and costs a non refundable application fee of 30 USD. The next deadline for the spring session is November 15.","[{'Program Type': 'M.B.A (2 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 28.4 L/Yr', 'Exams Score': 'GMAT: 450.0, IELTS: 6.5, TOEFL: 79.0'}, {'Program Type': 'B.S Biology (4 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, Duolingo: 100.0'}, {'Program Type': 'B.A Psychology (4 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, Duolingo: 100.0'}, {'Program Type': 'B.A Sociology (4 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, Duolingo: 100.0'}, {'Program Type': 'B.A Painting (4 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, Duolingo: 100.0'}, {'Program Type': 'B.S Computer Information Systems (4 years)', 'Important Dates': 'Application Deadine For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, Duolingo: 100.0'}]","[{'Course Name': 'Bachelor of Arts [B.A] Psychology', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Oct, 2024', 'Application Fees': 'INR 27 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Oct, 2024', 'Application Fees': 'INR 28.4 L/Yr'}]"
USA,"Heidelberg University, Tiffin","Ohio, Usa","{'Tuition Fees': '₹27.24L/Yr\xa0($32,686/Yr)', 'Living Fees': '₹8.5L/Yr\xa0($10,200/Yr)'}",M.B.A,"GMAT- 500.0, IELTS- 6.5, PTE- 53.0","Heidelberg University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2119_20-10:52_h.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Tiffin, Ohio', 'School type': 'University', 'Established Year': 'Estd1850'}",6.8,Heidelberg University is a private university with a history of about 170 years of fulfilling student’s lives both personally and professionally. The university combines Liberal Arts with professional preparation. Programs at Heidelberg University include undergraduate and graduate degree programs in various fields.,"[{'Program Type': 'B.B.A Business Administration (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}, {'Program Type': 'B.S Health Science (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}, {'Program Type': 'B.A/B.S Communication (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}, {'Program Type': 'B.A Accounting (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}, {'Program Type': 'B.A/B.S Biochemistry (4 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)', 'Fees': 'INR 27.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 53.0'}]","[{'Course Name': 'Bachelor Computer Science', 'Course Duration': '4 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jun, 2024', 'Application Fees': 'INR 27.4 L/Yr'}, {'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Jun, 2024', 'Application Fees': 'INR 22.3 L/Yr'}]"
